"Year","Municipality","fetal_numb_pc","fetal_numb","sh_e_mt_lmbirth","sh_e_mt_fmtrim1","sh_e_mt_fmtrim2","sh_e_mt_fmtrim3","sh_e_mt_fmtrim4","sh_e_mt_fmtrim5","sh_e_mt_fmtrim6","log_pop_tot_2010","pop_tot_2010","pop_5_2010","pop_65_2010","farming_land_2005","hi_2010","unemp_2010","ing_ctpc_2010","exp_transfers_pc","exp_public_inv_pc","urb","tra_1","tra_2","tra_4","tra_5","tra_6","tra_7","tra_8","tra_9","age_mother","years_edu","eda_1","eda_2","eda_3","edu_1","edu_2","edu_3","edu_4","edu_5","mar_1","mar_2","mar_3","mar_4","ins_1","ins_2","ins_3","pov_per_2010","pov_num_2010","pov_food_per_2010","pov_food_num_2010","pop_mun_fem_1544_2010","income_lbm_2010","income_eligible_lb","income_eligible_lbm","tarjetasinhambre","ever_loc_k","loc_stores","counter","count_balance","count_treat","fetal_numb25","fetal_numb25_sum"
2016,14120,6.00408910068225,190,1,1,1,1,1,1,1,14,1243756,11,5,23,66,4,4681,688,833,0.947368421052632,0.0157894736842105,0.642105263157895,0.0578947368421053,0.0210526315789474,0,0.0368421052631579,0.00526315789473684,0.0368421052631579,27.9,11.005376344086,0.142105263157895,0.421052631578947,0.436842105263158,0.0161290322580645,0.152631578947368,0.3,0.252631578947368,0.257894736842105,0.377659574468085,0.462765957446808,0.0159574468085106,0.143617021276596,0.347826086956522,0.494565217391304,0.0108695652173913,2.1632299,28012,1.9460599,25199.551,316451,9,0.201117318435754,0,0,0,0,1,10,5,1,10
2017,14120,5.6564839422217,179,1,1,1,1,1,1,1,14,1243756,11,5,23,66,4,4681,841,808,0.994413407821229,0,0.754189944134078,0.0279329608938547,0.0167597765363128,0,0.0167597765363128,0.0111731843575419,0.0446927374301676,27.5977653631285,11.0113636363636,0.0893854748603352,0.547486033519553,0.363128491620112,0.00568181818181818,0.111731843575419,0.346368715083799,0.318435754189944,0.201117318435754,0.377906976744186,0.465116279069767,0.0116279069767442,0.145348837209302,0.327380952380952,0.55952380952381,0.0119047619047619,2.1632299,28012,1.9460599,25199.551,316451,9,0.135802469135802,0,0,0,0,1,10,5,1,10
2008,15005,10.8298361987275,40,0,0,0,0,0,0,0,12,147653,14,4,81,62,6,2183,308,620,0.725,0,0.925,0,0,0,0,0.075,0,27.675,4.95,0.075,0.625,0.3,0.375,0.25,0.35,0.025,0,0.275,0.575,0,0.15,0.075,0.225,0.05,12.11003,17187,10.80558,15336.035,36935,20,0,0,0,0.3,0.3,1,10,5,1,10
2009,15005,12.1835657235684,45,0,0,0,0,0,0,0,12,147653,14,4,81,62,6,2183,542,823,0.466666666666667,0,0.933333333333333,0,0,0,0,0.0222222222222222,0.0444444444444444,25.3111111111111,6.46666666666667,0.2,0.511111111111111,0.288888888888889,0.177777777777778,0.355555555555556,0.422222222222222,0.0444444444444444,0,0.409090909090909,0.454545454545455,0,0.136363636363636,0.377777777777778,0.2,0.0222222222222222,12.11003,17187,10.80558,15336.035,36935,20,0.0454545454545455,0,0.227272727272727,0.272727272727273,0.5,1,10,5,1,10
2010,15005,15.4325165831867,57,0,0,0,0,0,0,0,12,147653,14,4,81,62,6,2183,293,844,0.543859649122807,0,0.964912280701754,0,0,0,0.0175438596491228,0.0175438596491228,0,27.9298245614035,5.94736842105263,0.087719298245614,0.43859649122807,0.473684210526316,0.228070175438596,0.350877192982456,0.403508771929825,0.0175438596491228,0,0.381818181818182,0.563636363636364,0,0.0545454545454545,0.315789473684211,0.298245614035088,0.0350877192982456,12.11003,17187,10.80558,15336.035,36935,20,0.6,0,0.185185185185185,0.407407407407407,0.592592592592593,1,10,5,1,10
2011,15005,18.1399756328686,67,0,0,0,0,0,0,0,12,147653,14,4,81,62,6,2183,384,793,0.701492537313433,0,0.940298507462687,0,0.0149253731343284,0,0,0.0149253731343284,0.0149253731343284,25.865671641791,7.38805970149254,0.17910447761194,0.537313432835821,0.283582089552239,0.104477611940299,0.313432835820896,0.492537313432836,0.0895522388059701,0,0.378787878787879,0.5,0,0.121212121212121,0.507462686567164,0.283582089552239,0.0895522388059701,12.11003,17187,10.80558,15336.035,36935,20,0.606060606060606,0,0.111111111111111,0.311111111111111,0.377777777777778,1,10,5,1,10
2012,15005,15.9740083931231,59,0,0,0,0,0,0,0,12,147653,14,4,81,62,6,2183,328,447,0.661016949152542,0,0.932203389830508,0,0,0,0,0.0169491525423729,0.0169491525423729,26.1864406779661,9.14035087719298,0.152542372881356,0.542372881355932,0.305084745762712,0.0350877192982456,0.220338983050847,0.457627118644068,0.169491525423729,0.0847457627118644,0.448275862068966,0.379310344827586,0,0.172413793103448,0.568627450980392,0.294117647058824,0.0196078431372549,12.11003,17187,10.80558,15336.035,36935,20,0.387755102040816,0,0.0857142857142857,0.657142857142857,0.657142857142857,1,10,5,1,10
2013,15005,15.1617706782185,56,1,0,0,0,0,0,0,12,147653,14,4,81,62,6,2183,157,383,0.589285714285714,0,0.892857142857143,0,0.0178571428571429,0,0.0178571428571429,0,0.0178571428571429,25.625,8.78571428571429,0.142857142857143,0.589285714285714,0.267857142857143,0.0357142857142857,0.25,0.5,0.160714285714286,0.0535714285714286,0.454545454545455,0.454545454545455,0,0.0909090909090909,0.627450980392157,0.0588235294117647,0.137254901960784,12.11003,17187,10.80558,15336.035,36935,20,0.44,0,0.259259259259259,0.555555555555556,0.555555555555556,1,10,5,1,10
2014,15005,12.995803438473,48,1,1,1,1,1,0,0,12,147653,14,4,81,62,6,2183,199,449,0.666666666666667,0,0.854166666666667,0,0,0,0.0208333333333333,0,0,26.6041666666667,8.5625,0.1875,0.458333333333333,0.354166666666667,0.0625,0.270833333333333,0.4375,0.166666666666667,0.0625,0.416666666666667,0.416666666666667,0,0.166666666666667,0.511111111111111,0.222222222222222,0.0444444444444444,12.11003,17187,10.80558,15336.035,36935,20,0.733333333333333,0,0.24,0.24,0.48,1,10,5,1,10
2015,15005,14.8910247732503,55,1,1,1,1,1,1,1,12,147653,14,4,81,62,6,2183,97,659,0.6,0,0.836363636363636,0.0181818181818182,0,0,0,0,0,25.6,9.29090909090909,0.2,0.527272727272727,0.272727272727273,0.0363636363636364,0.218181818181818,0.490909090909091,0.127272727272727,0.127272727272727,0.527272727272727,0.363636363636364,0,0.109090909090909,0.6,0.24,0.06,12.11003,17187,10.80558,15336.035,36935,20,0.66,0.02,0.115384615384615,0.307692307692308,0.538461538461538,1,10,5,1,10
2016,15005,12.7250575335048,47,1,1,1,1,1,1,1,12,147653,14,4,81,62,6,2183,283,365,0.553191489361702,0,0.851063829787234,0.0425531914893617,0,0,0,0,0.0212765957446809,25.6595744680851,9.74468085106383,0.234042553191489,0.425531914893617,0.340425531914894,0,0.170212765957447,0.553191489361702,0.170212765957447,0.106382978723404,0.521739130434783,0.434782608695652,0,0.0434782608695652,0.594594594594595,0.162162162162162,0.162162162162162,12.11003,17187,10.80558,15336.035,36935,20,0.297297297297297,0,0.25,0.25,0.625,1,10,5,1,10
2017,15005,15.9740083931231,59,1,1,1,1,1,1,1,12,147653,14,4,81,62,6,2183,346,575,0.898305084745763,0.0169491525423729,0.847457627118644,0.0169491525423729,0.0338983050847458,0,0,0,0.0169491525423729,26.8474576271186,9.6271186440678,0.135593220338983,0.559322033898305,0.305084745762712,0.0169491525423729,0.152542372881356,0.508474576271186,0.254237288135593,0.0677966101694915,0.457627118644068,0.474576271186441,0,0.0677966101694915,0.545454545454545,0.345454545454545,0.0545454545454545,12.11003,17187,10.80558,15336.035,36935,20,0.472727272727273,0,0,0.142857142857143,0.25,1,10,5,1,10
2008,15013,14.1472898850829,179,0,0,0,0,0,0,0,13,489937,10,5,15,59,5,4339,436,1229,1,0.00558659217877095,0.932960893854749,0.0167597765363128,0.0279329608938547,0,0,0.00558659217877095,0.0111731843575419,25.8100558659218,7.89385474860335,0.17877094972067,0.536312849162011,0.284916201117318,0.11731843575419,0.162011173184358,0.575418994413408,0.145251396648045,0,0.413793103448276,0.408045977011494,0.00574712643678161,0.172413793103448,0.0223463687150838,0.318435754189944,0.0111731843575419,3.2779601,17599,3.12957,16802.473,126526,8,0.0229885057471264,0,0,0,0,1,10,5,1,10
2009,15013,12.5665871046267,159,0,0,0,0,0,0,0,13,489937,10,5,15,59,5,4339,463,629,1,0,0.893081761006289,0.0314465408805031,0.0251572327044025,0,0.00628930817610063,0.0314465408805031,0.00628930817610063,26.5345911949686,7.60377358490566,0.207547169811321,0.459119496855346,0.333333333333333,0.125786163522013,0.207547169811321,0.547169811320755,0.119496855345912,0,0.47741935483871,0.374193548387097,0,0.148387096774194,0.0440251572327044,0.383647798742138,0.0188679245283019,3.2779601,17599,3.12957,16802.473,126526,8,0.0258064516129032,0,0,0,0,1,10,5,1,10
2010,15013,12.3294816875583,156,0,0,0,0,0,0,0,13,489937,10,5,15,59,5,4339,661,286,1,0,0.916666666666667,0.0384615384615385,0.0192307692307692,0,0.00641025641025641,0,0.0128205128205128,26.3269230769231,7.94230769230769,0.173076923076923,0.506410256410256,0.320512820512821,0.0833333333333333,0.211538461538462,0.596153846153846,0.108974358974359,0,0.464052287581699,0.405228758169935,0.0196078431372549,0.111111111111111,0.115384615384615,0.391025641025641,0.00641025641025641,3.2779601,17599,3.12957,16802.473,126526,8,0.516339869281046,0,0,0,0,1,10,5,1,10
2011,15013,12.5665871046267,159,0,0,0,0,0,0,0,13,489937,10,5,15,59,5,4339,777,261,1,0,0.949685534591195,0.00628930817610063,0.00628930817610063,0,0,0.0251572327044025,0.0125786163522013,26.1320754716981,8.09433962264151,0.182389937106918,0.490566037735849,0.327044025157233,0.0566037735849057,0.232704402515723,0.610062893081761,0.10062893081761,0,0.503267973856209,0.359477124183007,0,0.137254901960784,0.207547169811321,0.333333333333333,0.0188679245283019,3.2779601,17599,3.12957,16802.473,126526,8,0.549019607843137,0,0,0,0,1,10,5,1,10
2012,15013,12.5665871046267,159,0,0,0,0,0,0,0,13,489937,10,5,15,59,5,4339,510,244,1,0.00628930817610063,0.880503144654088,0.0251572327044025,0.0188679245283019,0,0,0.0251572327044025,0.0125786163522013,26.8050314465409,9.83647798742138,0.138364779874214,0.509433962264151,0.352201257861635,0.0188679245283019,0.182389937106918,0.415094339622642,0.283018867924528,0.10062893081761,0.484076433121019,0.318471337579618,0.0445859872611465,0.152866242038217,0.236111111111111,0.333333333333333,0.0416666666666667,3.2779601,17599,3.12957,16802.473,126526,8,0.302816901408451,0,0,0,0,1,10,5,1,10
2013,15013,12.0923762704899,153,1,1,0,0,0,0,0,13,489937,10,5,15,59,5,4339,543,225,1,0,0.843137254901961,0.0065359477124183,0.0130718954248366,0,0.0130718954248366,0,0.0392156862745098,26.1241830065359,9.96688741721854,0.137254901960784,0.61437908496732,0.248366013071895,0.0264900662251656,0.169934640522876,0.372549019607843,0.30718954248366,0.111111111111111,0.543046357615894,0.291390728476821,0.0132450331125828,0.152317880794702,0.382978723404255,0.290780141843972,0.0141843971631206,3.2779601,17599,3.12957,16802.473,126526,8,0.41726618705036,0.00719424460431655,0,0,0,1,10,5,1,10
2014,15013,13.6730790509461,173,1,1,1,1,1,0,0,13,489937,10,5,15,59,5,4339,678,783,1,0,0.832369942196532,0.023121387283237,0.0173410404624277,0,0,0,0.0115606936416185,26.9364161849711,10.3488372093023,0.184971098265896,0.445086705202312,0.369942196531792,0.00581395348837209,0.15028901734104,0.369942196531792,0.358381502890173,0.109826589595376,0.517441860465116,0.319767441860465,0.00581395348837209,0.156976744186047,0.5,0.25609756097561,0.0304878048780488,3.2779601,17599,3.12957,16802.473,126526,8,0.691358024691358,0.0123456790123457,0,0,0,1,10,5,1,10
2015,15013,12.6456222436495,160,1,1,1,1,1,1,1,13,489937,10,5,15,59,5,4339,479,235,1,0.00625,0.7875,0.01875,0.01875,0,0,0,0.025,26.58125,10.9496855345912,0.16875,0.51875,0.3125,0.00628930817610063,0.10625,0.31875,0.40625,0.15625,0.566037735849057,0.314465408805031,0.00628930817610063,0.113207547169811,0.516339869281046,0.26797385620915,0.0196078431372549,3.2779601,17599,3.12957,16802.473,126526,8,0.682119205298013,0,0,0,0,1,10,5,1,10
2016,15013,12.6456222436495,160,1,1,1,1,1,1,1,13,489937,10,5,15,59,5,4339,416,244,1,0.01875,0.78125,0.0375,0.00625,0,0.00625,0,0.01875,26.91875,10.5354838709677,0.15,0.5,0.35,0.0193548387096774,0.08125,0.41875,0.3125,0.1375,0.490445859872611,0.331210191082803,0.0127388535031847,0.165605095541401,0.480769230769231,0.307692307692308,0.0192307692307692,3.2779601,17599,3.12957,16802.473,126526,8,0.503355704697987,0,0,0,0,1,10,5,1,10
2017,15013,13.277903355832,168,1,1,1,1,1,1,1,13,489937,10,5,15,59,5,4339,482,241,1,0.00595238095238095,0.81547619047619,0.0119047619047619,0,0,0.00595238095238095,0,0.0119047619047619,27.4821428571429,11.0059880239521,0.142857142857143,0.482142857142857,0.375,0,0.119047619047619,0.345238095238095,0.339285714285714,0.19047619047619,0.530120481927711,0.343373493975904,0.0120481927710843,0.114457831325301,0.503105590062112,0.329192546583851,0.0559006211180124,3.2779601,17599,3.12957,16802.473,126526,8,0.421383647798742,0,0,0,0,1,10,5,1,10
2008,15020,9.42886063312026,68,0,0,0,0,0,0,0,13,278064,9,5,17,67,6,3974,240,344,1,0,0.955882352941177,0,0,0,0.0147058823529412,0.0147058823529412,0.0147058823529412,26.1764705882353,9.32352941176471,0.147058823529412,0.544117647058823,0.308823529411765,0.0147058823529412,0.0735294117647059,0.705882352941177,0.191176470588235,0.0147058823529412,0.455882352941176,0.352941176470588,0,0.191176470588235,0.0147058823529412,0.397058823529412,0.0147058823529412,1.95845,6350,1.72586,5596.0493,72119,5,0.0147058823529412,0,0,1,0,1,10,4,1,10
2009,15020,10.5381383546638,76,0,0,0,0,0,0,0,13,278064,9,5,17,67,6,3974,192,275,1,0,0.894736842105263,0.0131578947368421,0.0657894736842105,0,0,0,0.0131578947368421,26.4473684210526,8.98684210526316,0.210526315789474,0.526315789473684,0.263157894736842,0.0394736842105263,0.105263157894737,0.671052631578947,0.157894736842105,0.0263157894736842,0.36986301369863,0.356164383561644,0,0.273972602739726,0.144736842105263,0.394736842105263,0.0526315789473684,1.95845,6350,1.72586,5596.0493,72119,5,0.0410958904109589,0,0,1,0,1,10,4,1,10
2010,15020,10.2608189242779,74,0,0,0,0,0,0,0,13,278064,9,5,17,67,6,3974,270,433,1,0,0.945945945945946,0.0405405405405405,0.0135135135135135,0,0,0,0,25.4594594594595,9,0.175675675675676,0.554054054054054,0.27027027027027,0.027027027027027,0.0810810810810811,0.72972972972973,0.162162162162162,0,0.391891891891892,0.418918918918919,0,0.189189189189189,0.216216216216216,0.378378378378378,0,1.95845,6350,1.72586,5596.0493,72119,5,0.486486486486487,0,0,1,0,1,10,4,1,10
2011,15020,11.9247355065933,86,0,0,0,0,0,0,0,13,278064,9,5,17,67,6,3974,317,545,1,0,0.895348837209302,0.0232558139534884,0.0581395348837209,0,0.0116279069767442,0.0116279069767442,0,25.3488372093023,9.11627906976744,0.209302325581395,0.488372093023256,0.302325581395349,0,0.174418604651163,0.627906976744186,0.186046511627907,0.0116279069767442,0.4875,0.35,0,0.1625,0.232558139534884,0.418604651162791,0.0348837209302326,1.95845,6350,1.72586,5596.0493,72119,5,0.4125,0,0,1,0,1,10,4,1,10
2012,15020,10.122159209085,73,0,0,0,0,0,0,0,13,278064,9,5,17,67,6,3974,431,153,1,0,0.917808219178082,0.0273972602739726,0.0273972602739726,0,0,0.0136986301369863,0,24.9315068493151,11.1369863013699,0.205479452054795,0.575342465753425,0.219178082191781,0,0.10958904109589,0.287671232876712,0.438356164383562,0.164383561643836,0.388888888888889,0.333333333333333,0.0277777777777778,0.25,0.285714285714286,0.385714285714286,0.0285714285714286,1.95845,6350,1.72586,5596.0493,72119,5,0.202898550724638,0,0,1,0,1,10,4,1,10
2013,15020,8.18092319638375,59,0,0,0,0,0,0,0,13,278064,9,5,17,67,6,3974,222,239,1,0,0.88135593220339,0,0.0169491525423729,0,0,0,0,27.4406779661017,12.0172413793103,0.135593220338983,0.474576271186441,0.389830508474576,0,0.0169491525423729,0.254237288135593,0.491525423728814,0.220338983050847,0.362068965517241,0.413793103448276,0.0172413793103448,0.206896551724138,0.327586206896552,0.396551724137931,0.0517241379310345,1.95845,6350,1.72586,5596.0493,72119,5,0.125,0,0,1,0,1,10,4,1,10
2014,15020,9.15154120273437,66,1,0,0,0,0,0,0,13,278064,9,5,17,67,6,3974,414,647,1,0,0.848484848484849,0.0454545454545455,0.0303030303030303,0,0,0,0,25.6515151515152,11.5454545454545,0.212121212121212,0.53030303030303,0.257575757575758,0,0.0757575757575758,0.303030303030303,0.393939393939394,0.227272727272727,0.393939393939394,0.303030303030303,0,0.303030303030303,0.375,0.390625,0.046875,1.95845,6350,1.72586,5596.0493,72119,5,0.5625,0,0,1,0,1,10,4,1,10
2015,15020,9.98349949389204,72,1,1,1,1,1,1,0,13,278064,9,5,17,67,6,3974,431,494,0.986111111111111,0.0138888888888889,0.722222222222222,0.0833333333333333,0,0,0.0416666666666667,0,0.0416666666666667,27.375,11.8169014084507,0.138888888888889,0.5,0.361111111111111,0,0.0416666666666667,0.291666666666667,0.416666666666667,0.236111111111111,0.416666666666667,0.263888888888889,0.0138888888888889,0.305555555555556,0.305555555555556,0.430555555555556,0.0416666666666667,1.95845,6350,1.72586,5596.0493,72119,5,0.492957746478873,0,0,1,0,1,10,4,1,10
2016,15020,7.62628433561197,55,1,1,1,1,1,1,1,13,278064,9,5,17,67,6,3974,280,164,1,0.0545454545454545,0.709090909090909,0.0909090909090909,0.0363636363636364,0,0.0181818181818182,0,0,26.8545454545455,11.8727272727273,0.0909090909090909,0.545454545454545,0.363636363636364,0,0.0727272727272727,0.163636363636364,0.563636363636364,0.2,0.333333333333333,0.425925925925926,0,0.240740740740741,0.36,0.38,0.08,1.95845,6350,1.72586,5596.0493,72119,5,0.306122448979592,0,0,1,0,1,10,4,1,10
2017,15020,8.18092319638375,59,1,1,1,1,1,1,1,13,278064,9,5,17,67,6,3974,324,371,1,0.0169491525423729,0.830508474576271,0.0508474576271186,0,0,0,0,0,25.7118644067797,11.8070175438596,0.186440677966102,0.542372881355932,0.271186440677966,0,0.0508474576271186,0.322033898305085,0.322033898305085,0.271186440677966,0.508771929824561,0.228070175438596,0.0175438596491228,0.245614035087719,0.321428571428571,0.410714285714286,0.0178571428571429,1.95845,6350,1.72586,5596.0493,72119,5,0.345454545454545,0,0,1,0,1,10,4,1,10
2008,15024,9.88881761813128,37,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,621,1138,0.972972972972973,0,0.918918918918919,0.027027027027027,0,0,0,0.0540540540540541,0,26.7297297297297,8.45945945945946,0.189189189189189,0.486486486486487,0.324324324324324,0.0810810810810811,0.135135135135135,0.621621621621622,0.135135135135135,0.027027027027027,0.432432432432432,0.378378378378378,0,0.189189189189189,0,0.513513513513513,0.027027027027027,2.3044701,3783,2.1435699,3519.2061,37416,8,0.027027027027027,0,0,1,0,1,10,2,1,10
2009,15024,10.1560829591619,38,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,414,254,1,0,0.973684210526316,0,0.0263157894736842,0,0,0,0,26.7631578947368,8.68421052631579,0.184210526315789,0.473684210526316,0.342105263157895,0.0526315789473684,0.157894736842105,0.578947368421053,0.210526315789474,0,0.526315789473684,0.315789473684211,0.0263157894736842,0.131578947368421,0.0526315789473684,0.289473684210526,0.0789473684210526,2.3044701,3783,2.1435699,3519.2061,37416,8,0,0,0,1,0,1,10,2,1,10
2010,15024,9.62155227710071,36,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,386,448,0.972222222222222,0,0.944444444444444,0.0555555555555556,0,0,0,0,0,27.3055555555556,8.08333333333333,0.0833333333333333,0.555555555555556,0.361111111111111,0.0555555555555556,0.25,0.583333333333333,0.111111111111111,0,0.571428571428571,0.314285714285714,0,0.114285714285714,0.111111111111111,0.305555555555556,0,2.3044701,3783,2.1435699,3519.2061,37416,8,0.628571428571429,0,0,0.914285714285714,0.0857142857142857,1,10,2,1,10
2011,15024,8.5524909129784,32,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,454,419,1,0,0.96875,0,0,0,0.03125,0,0,28.65625,8.625,0.0625,0.4375,0.5,0,0.25,0.625,0.125,0,0.46875,0.40625,0,0.125,0.15625,0.25,0.03125,2.3044701,3783,2.1435699,3519.2061,37416,8,0.5,0,0,1,0,1,10,2,1,10
2012,15024,9.62155227710071,36,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,346,664,1,0,0.944444444444444,0,0.0277777777777778,0,0,0,0,23.9722222222222,11.0588235294118,0.277777777777778,0.555555555555556,0.166666666666667,0,0.0555555555555556,0.333333333333333,0.444444444444444,0.111111111111111,0.4,0.4,0.0285714285714286,0.171428571428571,0.176470588235294,0.294117647058824,0.0588235294117647,2.3044701,3783,2.1435699,3519.2061,37416,8,0.125,0,0,1,0,1,10,2,1,10
2013,15024,14.1650630746205,53,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,299,378,0.981132075471698,0,0.830188679245283,0.0377358490566038,0,0,0,0,0,24.7924528301887,11.3076923076923,0.207547169811321,0.566037735849057,0.226415094339623,0,0.0566037735849057,0.415094339622642,0.283018867924528,0.226415094339623,0.557692307692308,0.365384615384615,0,0.0769230769230769,0.276595744680851,0.361702127659574,0.0212765957446809,2.3044701,3783,2.1435699,3519.2061,37416,8,0.260869565217391,0,0,1,0,1,10,2,1,10
2014,15024,12.0269403463759,45,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,349,294,0.955555555555556,0,0.844444444444444,0,0,0,0,0,0,24.8444444444444,11.4,0.2,0.6,0.2,0,0.111111111111111,0.244444444444444,0.444444444444444,0.2,0.465116279069767,0.302325581395349,0.0232558139534884,0.209302325581395,0.377777777777778,0.288888888888889,0,2.3044701,3783,2.1435699,3519.2061,37416,8,0.651162790697674,0,0,1,0,1,10,2,1,10
2015,15024,13.6305323925593,51,0,0,0,0,0,0,0,12,140059,11,3,83,66,4,4149,359,375,0.941176470588235,0.0196078431372549,0.803921568627451,0.0392156862745098,0.0392156862745098,0,0,0,0,23.6274509803922,10.7083333333333,0.352941176470588,0.490196078431373,0.156862745098039,0,0.0588235294117647,0.392156862745098,0.411764705882353,0.0784313725490196,0.5,0.28,0.02,0.2,0.543478260869565,0.195652173913043,0.0217391304347826,2.3044701,3783,2.1435699,3519.2061,37416,8,0.697674418604651,0,0,0.818181818181818,0.0681818181818182,1,10,2,1,10
2016,15024,11.7596750053453,44,1,1,1,0,0,0,0,12,140059,11,3,83,66,4,4149,402,221,0.977272727272727,0.0454545454545455,0.818181818181818,0.0227272727272727,0,0,0,0,0,26.2727272727273,11.5348837209302,0.136363636363636,0.545454545454545,0.318181818181818,0,0.0454545454545455,0.363636363636364,0.340909090909091,0.227272727272727,0.568181818181818,0.295454545454545,0,0.136363636363636,0.473684210526316,0.184210526315789,0.131578947368421,2.3044701,3783,2.1435699,3519.2061,37416,8,0.405405405405405,0,0,0.888888888888889,0,1,10,2,1,10
2017,15024,12.0269403463759,45,1,1,1,1,1,1,1,12,140059,11,3,83,66,4,4149,468,574,0.977777777777778,0,0.777777777777778,0.0222222222222222,0,0,0,0.0222222222222222,0,25.8666666666667,10.6976744186047,0.2,0.533333333333333,0.266666666666667,0,0.0888888888888889,0.355555555555556,0.422222222222222,0.0888888888888889,0.6,0.244444444444444,0.0222222222222222,0.133333333333333,0.452380952380952,0.238095238095238,0,2.3044701,3783,2.1435699,3519.2061,37416,8,0.536585365853659,0,0,1,0,1,10,2,1,10
2008,15025,10.1901756884507,83,0,0,0,0,0,0,0,13,310130,12,3,55,45,5,2045,152,296,1,0,0.951807228915663,0.0240963855421687,0,0,0,0.0240963855421687,0,26.433734939759,7.91566265060241,0.228915662650602,0.397590361445783,0.373493975903614,0.072289156626506,0.180722891566265,0.710843373493976,0.036144578313253,0,0.578313253012048,0.313253012048193,0,0.108433734939759,0.0240963855421687,0.36144578313253,0.0963855421686747,11.89099,26168,10.37103,22823.008,81451,17,0,0,0.075,0.775,0.075,1,10,5,1,10
2009,15025,10.8040416937791,88,0,0,0,0,0,0,0,13,310130,12,3,55,45,5,2045,151,336,1,0.0113636363636364,0.909090909090909,0.0227272727272727,0.0227272727272727,0,0,0.0227272727272727,0,26.6477272727273,8.125,0.204545454545455,0.454545454545455,0.340909090909091,0.0568181818181818,0.215909090909091,0.647727272727273,0.0681818181818182,0.0113636363636364,0.494252873563218,0.344827586206897,0.0114942528735632,0.149425287356322,0.136363636363636,0.465909090909091,0.0227272727272727,11.89099,26168,10.37103,22823.008,81451,17,0.0229885057471264,0,0.141025641025641,0.82051282051282,0.141025641025641,1,10,5,1,10
2010,15025,9.20799007992535,75,0,0,0,0,0,0,0,13,310130,12,3,55,45,5,2045,129,293,0.986666666666667,0,0.973333333333333,0,0.0133333333333333,0,0,0,0,25.7466666666667,7.68,0.146666666666667,0.6,0.253333333333333,0.08,0.253333333333333,0.613333333333333,0.0533333333333333,0,0.507246376811594,0.347826086956522,0,0.144927536231884,0.226666666666667,0.453333333333333,0,11.89099,26168,10.37103,22823.008,81451,17,0.507246376811594,0,0.0615384615384615,0.846153846153846,0.0615384615384615,1,10,5,1,10
2011,15025,11.4179076991074,93,0,0,0,0,0,0,0,13,310130,12,3,55,45,5,2045,175,369,0.989247311827957,0,0.881720430107527,0.032258064516129,0.032258064516129,0,0.032258064516129,0,0.021505376344086,25.5913978494624,7.74193548387097,0.236559139784946,0.462365591397849,0.301075268817204,0.10752688172043,0.204301075268817,0.580645161290323,0.10752688172043,0,0.566666666666667,0.3,0,0.133333333333333,0.387096774193548,0.279569892473118,0.043010752688172,11.89099,26168,10.37103,22823.008,81451,17,0.733333333333333,0,0.126436781609195,0.781609195402299,0.126436781609195,1,10,5,1,10
2012,15025,15.1011037310776,123,0,0,0,0,0,0,0,13,310130,12,3,55,45,5,2045,168,379,0.983739837398374,0,0.878048780487805,0,0.032520325203252,0,0.00813008130081301,0.016260162601626,0,25.739837398374,9.76666666666667,0.195121951219512,0.544715447154472,0.260162601626016,0,0.170731707317073,0.471544715447154,0.268292682926829,0.0650406504065041,0.520661157024793,0.330578512396694,0.0247933884297521,0.12396694214876,0.53448275862069,0.232758620689655,0.0344827586206897,11.89099,26168,10.37103,22823.008,81451,17,0.441441441441441,0,0.115044247787611,0.787610619469027,0.115044247787611,1,10,5,1,10
2013,15025,14.4872377257492,118,1,0,0,0,0,0,0,13,310130,12,3,55,45,5,2045,193,394,0.991525423728814,0.0169491525423729,0.847457627118644,0.0169491525423729,0.00847457627118644,0,0.0254237288135593,0,0.0169491525423729,25.4576271186441,10.1452991452991,0.26271186440678,0.398305084745763,0.338983050847458,0.00854700854700855,0.0932203389830508,0.449152542372881,0.398305084745763,0.0423728813559322,0.572649572649573,0.239316239316239,0.0427350427350427,0.145299145299145,0.530434782608696,0.243478260869565,0.0260869565217391,11.89099,26168,10.37103,22823.008,81451,17,0.421052631578947,0,0.11304347826087,0.660869565217391,0.11304347826087,1,10,5,1,10
