"Year","Municipality","birth_numb","fetal_growth","lbw","lbw_v","weight","female","gest_age","preterm","preterm_v","resp_problem","height","sh_e_mt_lmbirth","sh_e_mt_fmtrim1","sh_e_mt_fmtrim2","sh_e_mt_fmtrim3","sh_e_mt_fmtrim4","sh_e_mt_fmtrim5","sh_e_mt_fmtrim6","log_pop_tot_2010","pop_tot_2010","pop_5_2010","pop_65_2010","farming_land_2005","hi_2010","unemp_2010","ing_ctpc_2010","exp_transfers_pc","exp_public_inv_pc","urb_cat","wrk","tra_1","tra_2","tra_4","tra_5","tra_6","tra_7","tra_8","tra_9","age_mother","years_edu","eda_1","eda_2","eda_3","edu_1","edu_2","edu_3","edu_4","edu_5","mar_1","mar_2","mar_3","mar_4","ins_1","ins_2","ins_3","pov_per_2010","pov_num_2010","pov_food_per_2010","pov_food_num_2010","pop_mun_fem_1544_2010","income_lbm_2010","income_eligible_lb","income_eligible_lbm","tarjetasinhambre","ever_loc_k","loc_stores","tao_lg5_mt_lmbirth","tao_lg4_mt_lmbirth","tao_lg3_mt_lmbirth","tao_lg2_mt_lmbirth","tao_lg1_mt_lmbirth","tao_lg0_mt_lmbirth","tao_ld1_mt_lmbirth","tao_ld2_mt_lmbirth","tao_ld3_mt_lmbirth","tao_ld4_mt_lmbirth","State","counter","count_balance","count_treat","birth_numb25","birth_numb25_sum"
2017,7076,202,79.4356499044505,0.027027027027027,0,3112.66486486486,0.44,39.1584158415842,0.0396039603960396,0,0.133663366336634,49.9326424870466,1,1,1,1,1,1,1,10,25187,14,4,23,55,2,577,205,4373,0.623762376237624,0,0,0,0,0,0,0,0,0,24.970297029703,7.45544554455446,0.232673267326733,0.524752475247525,0.242574257425743,0.128712871287129,0.292079207920792,0.415841584158416,0.163366336633663,0,0.643564356435644,0.306930693069307,0.0148514851485149,0.0346534653465347,0.841584158415842,0.00495049504950495,0,66.319527,21082,35.503689,11286.268,5823,83,1,1,0.772277227722772,0.98019801980198,0.876237623762376,0,0,0,0,0,0,0,0,0,1,7,1,10,5,1,10
2008,7077,87,79.2171171858443,0.114942528735632,0.0229885057471264,3098.04597701149,0.413793103448276,39.0574712643678,0.0344827586206897,0,0.0574712643678161,48.8620689655172,0,0,0,0,0,0,0,11,57253,14,4,5,63,1,899,234,1953,0.149425287356322,0,0,0,0,0,0,0,0,0,25.7586206896552,5.6551724137931,0.0574712643678161,0.770114942528736,0.172413793103448,0.218390804597701,0.494252873563218,0.252873563218391,0.0344827586206897,0,0.597701149425287,0.333333333333333,0.0114942528735632,0.0574712643678161,0.551724137931034,0,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.0344827586206897,0.206896551724138,0.333333333333333,1,0,0,0,0,0,0,0,0,0,7,1,10,5,1,10
2009,7077,403,79.01010028032,0.0833333333333333,0.0151515151515152,3080.65151515152,0.486284289276808,38.8578811369509,0.0387596899224806,0.0103359173126615,0.0918114143920596,49.3516209476309,0,0,0,0,0,0,0,11,57253,14,4,5,63,1,899,176,1907,0.136476426799007,0,0,0,0,0,0,0,0,0,24.6749379652605,6.73697270471464,0.218362282878412,0.58560794044665,0.196029776674938,0.126550868486352,0.466501240694789,0.325062034739454,0.0744416873449131,0.00744416873449132,0.47394540942928,0.486352357320099,0,0.0397022332506203,0.687344913151365,0,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.086848635235732,0.24317617866005,0.404466501240695,0,1,0,0,0,0,0,0,0,0,7,1,10,5,1,10
2010,7077,500,78.6584187345006,0.106122448979592,0.00408163265306122,3076.3693877551,0.490909090909091,39.030737704918,0.0778688524590164,0.00409836065573771,0.138,49.4549180327869,0,0,0,0,0,0,0,11,57253,14,4,5,63,1,899,0,0,0.316,0.002,0,0,0,0,0.002,0,0,0,25.482,6.078,0.184,0.572,0.244,0.144,0.544,0.31,0.002,0,0.496,0.456,0.002,0.046,0.752,0.004,0.004,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.078,0.386,0.52,0,0,1,0,0,0,0,0,0,0,7,1,10,5,1,10
2011,7077,547,79.9306135094543,0.0490196078431373,0,3124.93137254902,0.480733944954128,39.0240295748614,0.0591497227356747,0.00369685767097967,0.0658135283363803,49.7142857142857,0,0,0,0,0,0,0,11,57253,14,4,5,63,1,899,233,1860,0.360146252285192,0,0,0,0,0,0,0,0,0,25.6197440585009,6.19744058500914,0.202925045703839,0.544789762340037,0.252285191956124,0.173674588665448,0.431444241316271,0.376599634369287,0.0182815356489945,0,0.491773308957952,0.460694698354662,0.00548446069469835,0.0420475319926874,0.764168190127971,0.0127970749542962,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.0676416819012797,0.442413162705667,0.526508226691042,0,0,0,1,0,0,0,0,0,0,7,1,10,5,1,10
2012,7077,528,80.6497366745057,0.0327868852459016,0.00204918032786885,3161.64139344262,0.500959692898273,39.0571428571429,0.0590476190476191,0.00571428571428571,0.185606060606061,49.932,0,0,0,0,0,0,0,11,57253,14,4,5,63,1,899,602,2986,0.541666666666667,0.00189393939393939,0,0,0,0,0,0,0,0.00189393939393939,25.9924242424242,3.90340909090909,0.204545454545455,0.492424242424242,0.303030303030303,0.443181818181818,0.369318181818182,0.1875,0,0,0.549242424242424,0.409090909090909,0.00946969696969697,0.0321969696969697,0.607954545454545,0.0189393939393939,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.0378787878787879,0.579545454545455,0.65530303030303,0,0,0,0,1,0,0,0,0,0,7,1,10,5,1,10
2013,7077,713,80.8177536768559,0.049079754601227,0.00306748466257669,3173.96779141104,0.481375358166189,39.1341807909604,0.0536723163841808,0.00282485875706215,0.203366058906031,49.8546255506608,1,0,0,0,0,0,0,11,57253,14,4,5,63,1,899,230,3226,0.356241234221599,0,0,0,0,0,0,0,0,0,26.0196353436185,5.16269284712482,0.161290322580645,0.551192145862553,0.287517531556802,0.302945301542777,0.370266479663394,0.326788218793829,0,0,0.492286115007013,0.489481065918654,0.00701262272089762,0.0112201963534362,0.746143057503506,0.0112201963534362,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.05890603085554,0.419354838709677,0.524544179523142,0,0,0,0,0.246844319775596,0.753155680224404,0,0,0,0,7,1,10,5,1,10
2014,7077,893,80.7800635486653,0.0364963503649635,0.0024330900243309,3178.13138686131,0.48694665153235,39.2776523702032,0.0372460496613995,0.00225733634311512,0.278835386338186,49.8873403019744,1,1,1,1,1,1,0,11,57253,14,4,5,63,1,899,506,3684,0.365061590145577,0.00223964165733483,0,0.00111982082866741,0.00111982082866741,0,0,0,0,0,25.7861142217245,5.53639417693169,0.181410974244121,0.540873460246361,0.277715565509518,0.329227323628219,0.263157894736842,0.311310190369541,0.0963045912653975,0,0.499440089585666,0.452407614781635,0.00447928331466965,0.0436730123180291,0.733482642777156,0.0235162374020157,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.0526315789473684,0.404255319148936,0.531914893617021,0,0,0,0,0,0,1,0,0,0,7,1,10,5,1,10
2015,7077,977,80.0249329108811,0.0418041804180418,0.0033003300330033,3145.29702970297,0.502070393374741,39.218782249742,0.0361197110423117,0.00412796697626419,0.228249744114637,49.8965517241379,1,1,1,1,1,1,1,11,57253,14,4,5,63,1,899,485,4243,0.302968270214944,0.00204708290685773,0,0,0.00102354145342886,0,0,0,0,0.00102354145342886,25.4073694984647,6.23029682702149,0.195496417604913,0.553735926305015,0.250767656090072,0.281473899692938,0.246673490276356,0.303991811668373,0.167860798362334,0,0.45957011258956,0.497441146366428,0.00614124872057318,0.0368474923234391,0.781985670419652,0.00307062436028659,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.0542476970317298,0.368474923234391,0.465711361310133,0,0,0,0,0,0,0,1,0,0,7,1,10,5,1,10
2016,7077,684,81.3908295003689,0.0416666666666667,0,3192.97530864198,0.508076358296623,39.1140350877193,0.0526315789473684,0.00584795321637427,0.190058479532164,49.7593984962406,1,1,1,1,1,1,1,11,57253,14,4,5,63,1,899,516,2898,0.308479532163743,0,0,0,0,0,0,0,0,0,25.703216374269,5.75,0.187134502923977,0.557017543859649,0.255847953216374,0.276315789473684,0.308479532163743,0.361111111111111,0.054093567251462,0,0.497076023391813,0.483918128654971,0.00146198830409357,0.0175438596491228,0.824561403508772,0.00146198830409357,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.0687134502923977,0.368421052631579,0.47953216374269,0,0,0,0,0,0,0,0,1,0,7,1,10,5,1,10
2017,7077,879,80.6233258994255,0.043050430504305,0.00738007380073801,3156.37023370234,0.496009122006841,39.0034129692833,0.0534698521046644,0.0136518771331058,0.292377701934016,49.5556900726392,1,1,1,1,1,1,1,11,57253,14,4,5,63,1,899,469,3245,0.293515358361775,0.00113765642775882,0,0,0.00113765642775882,0,0,0,0,0,26.4766780432309,5.3481228668942,0.170648464163823,0.513083048919226,0.316268486916951,0.327645051194539,0.279863481228669,0.346985210466439,0.0455062571103527,0,0.497155858930603,0.457337883959044,0.00568828213879408,0.0398179749715586,0.736063708759955,0.00341296928327645,0,39.080379,21500,28.09502,15456.194,13327,81,1,1,0.0523321956769056,0.343572241183163,0.455062571103527,0,0,0,0,0,0,0,0,0,1,7,1,10,5,1,10
2008,7078,644,77.5868358782286,0.111821086261981,0.0143769968051118,3028.52236421725,0.501552795031056,39.062101910828,0.0748407643312102,0.00477707006369427,0.110248447204969,48.4805825242718,0,0,0,0,0,0,0,12,185917,13,3,29,55,3,2143,94,638,0.728260869565217,0.0046583850931677,0,0,0,0,0.0015527950310559,0,0,0.0031055900621118,25.666149068323,6.31366459627329,0.110248447204969,0.669254658385093,0.220496894409938,0.236024844720497,0.37111801242236,0.273291925465839,0.0714285714285714,0.0481366459627329,0.802795031055901,0.159937888198758,0.0077639751552795,0.0295031055900621,0.717391304347826,0,0,21.25671,31869,15.4698,23192.943,49251,37,1,1,0.728260869565217,0.728260869565217,0.760869565217391,1,0,0,0,0,0,0,0,0,0,7,1,10,5,1,10
